id,subject_id,section_id,room_id,day_of_week,start_time,end_time
7047,413,1194,659,Saturday,07:30:00,09:00:00
7048,414,1194,661,Saturday,18:00:00,19:30:00
7049,423,1194,678,Thursday,06:00:00,07:30:00
7050,425,1194,682,Thursday,16:30:00,18:00:00
7051,408,1195,701,Monday,06:00:00,07:30:00
7052,411,1195,722,Monday,09:00:00,10:30:00
7053,424,1195,689,Monday,07:30:00,09:00:00
7054,419,1195,647,Wednesday,19:30:00,21:00:00
7055,420,1195,689,Wednesday,10:30:00,12:00:00
7056,417,1195,709,Wednesday,19:30:00,21:00:00
7057,410,1195,668,Friday,10:30:00,12:00:00
7058,416,1195,675,Friday,09:00:00,10:30:00
7059,411,1196,699,Wednesday,16:30:00,18:00:00
7060,409,1196,698,Wednesday,12:00:00,13:30:00
7061,423,1196,691,Wednesday,09:00:00,10:30:00
7062,413,1196,683,Friday,09:00:00,10:30:00
7063,418,1196,677,Friday,15:00:00,16:30:00
7064,421,1196,689,Friday,07:30:00,09:00:00
7065,408,1196,678,Thursday,15:00:00,16:30:00
7066,419,1196,678,Thursday,15:00:00,16:30:00
7067,424,1197,668,Friday,06:00:00,07:30:00
7068,409,1197,705,Friday,06:00:00,07:30:00
7069,416,1197,684,Friday,06:00:00,07:30:00
7070,408,1197,651,Monday,10:30:00,12:00:00
7071,412,1197,646,Monday,07:30:00,09:00:00
7072,420,1197,664,Monday,18:00:00,19:30:00
7073,423,1197,687,Saturday,09:00:00,10:30:00
7074,414,1197,703,Saturday,16:30:00,18:00:00
7075,413,1198,708,Tuesday,15:00:00,16:30:00
7076,409,1198,663,Tuesday,07:30:00,09:00:00
7077,419,1198,683,Tuesday,15:00:00,16:30:00
7078,417,1198,674,Friday,09:00:00,10:30:00
7079,415,1198,722,Friday,16:30:00,18:00:00
7080,412,1198,691,Friday,10:30:00,12:00:00
7081,425,1198,653,Monday,07:30:00,09:00:00
7082,414,1198,665,Monday,18:00:00,19:30:00
7083,410,1199,670,Thursday,10:30:00,12:00:00
7084,412,1199,679,Thursday,19:30:00,21:00:00
7085,422,1199,689,Thursday,09:00:00,10:30:00
7086,411,1199,681,Monday,09:00:00,10:30:00
7087,415,1199,678,Monday,12:00:00,13:30:00
7088,413,1199,721,Monday,19:30:00,21:00:00
7089,425,1199,654,Saturday,19:30:00,21:00:00
7090,423,1199,677,Saturday,12:00:00,13:30:00
7091,408,1200,673,Tuesday,06:00:00,07:30:00
7092,422,1200,709,Tuesday,07:30:00,09:00:00
7093,421,1200,669,Tuesday,18:00:00,19:30:00
7094,411,1200,692,Saturday,10:30:00,12:00:00
7095,410,1200,679,Saturday,13:30:00,15:00:00
7096,420,1200,720,Saturday,15:00:00,16:30:00
7097,414,1200,709,Thursday,07:30:00,09:00:00
7098,417,1200,647,Thursday,12:00:00,13:30:00
7099,418,1201,688,Wednesday,15:00:00,16:30:00
7100,413,1201,683,Wednesday,10:30:00,12:00:00
7101,411,1201,656,Wednesday,13:30:00,15:00:00
7102,419,1201,647,Saturday,06:00:00,07:30:00
7103,412,1201,717,Saturday,07:30:00,09:00:00
7104,408,1201,703,Saturday,06:00:00,07:30:00
7105,415,1201,703,Friday,16:30:00,18:00:00
7106,421,1201,707,Friday,06:00:00,07:30:00
7107,424,1202,721,Friday,19:30:00,21:00:00
7108,412,1202,717,Friday,10:30:00,12:00:00
7109,414,1202,665,Friday,16:30:00,18:00:00
7110,417,1202,687,Monday,15:00:00,16:30:00
7111,409,1202,654,Monday,10:30:00,12:00:00
7112,420,1202,687,Monday,16:30:00,18:00:00
7113,418,1202,710,Wednesday,13:30:00,15:00:00
7114,411,1202,714,Wednesday,13:30:00,15:00:00
7115,411,1203,722,Friday,15:00:00,16:30:00
7116,420,1203,713,Friday,09:00:00,10:30:00
7117,424,1203,687,Friday,07:30:00,09:00:00
7118,423,1203,706,Monday,15:00:00,16:30:00
7119,415,1203,712,Monday,07:30:00,09:00:00
7120,418,1203,681,Monday,09:00:00,10:30:00
7121,414,1203,673,Thursday,06:00:00,07:30:00
7122,412,1203,688,Thursday,16:30:00,18:00:00
7123,413,1204,660,Saturday,07:30:00,09:00:00
7124,419,1204,706,Saturday,18:00:00,19:30:00
7125,422,1204,686,Saturday,06:00:00,07:30:00
7126,415,1204,679,Monday,18:00:00,19:30:00
7127,409,1204,699,Monday,19:30:00,21:00:00
7128,424,1204,689,Monday,16:30:00,18:00:00
7129,408,1204,657,Friday,10:30:00,12:00:00
7130,416,1204,644,Friday,07:30:00,09:00:00
7131,416,1205,666,Friday,10:30:00,12:00:00
7132,412,1205,687,Friday,06:00:00,07:30:00
7133,411,1205,656,Friday,10:30:00,12:00:00
7134,422,1205,647,Thursday,10:30:00,12:00:00
7135,413,1205,664,Thursday,13:30:00,15:00:00
7136,420,1205,648,Thursday,07:30:00,09:00:00
7137,425,1205,652,Tuesday,10:30:00,12:00:00
7138,424,1205,667,Tuesday,13:30:00,15:00:00
7139,412,1206,672,Thursday,07:30:00,09:00:00
7140,417,1206,691,Thursday,16:30:00,18:00:00
7141,420,1206,674,Thursday,12:00:00,13:30:00
7142,413,1206,702,Friday,10:30:00,12:00:00
7143,425,1206,685,Friday,16:30:00,18:00:00
7144,424,1206,677,Friday,06:00:00,07:30:00
7145,409,1206,656,Monday,12:00:00,13:30:00
7146,414,1206,697,Monday,10:30:00,12:00:00
7147,419,1207,719,Saturday,10:30:00,12:00:00
7148,417,1207,703,Saturday,06:00:00,07:30:00
7149,420,1207,700,Saturday,07:30:00,09:00:00
7150,410,1207,650,Friday,19:30:00,21:00:00
7151,422,1207,711,Friday,06:00:00,07:30:00
7152,414,1207,680,Friday,06:00:00,07:30:00
7153,408,1207,685,Monday,19:30:00,21:00:00
7154,415,1207,680,Monday,07:30:00,09:00:00
7155,418,1208,694,Friday,13:30:00,15:00:00
7156,414,1208,700,Friday,07:30:00,09:00:00
7157,420,1208,667,Friday,12:00:00,13:30:00
7158,409,1208,683,Thursday,19:30:00,21:00:00
7159,410,1208,690,Thursday,06:00:00,07:30:00
7160,421,1208,678,Thursday,06:00:00,07:30:00
7161,412,1208,655,Monday,16:30:00,18:00:00
7162,422,1208,690,Monday,12:00:00,13:30:00
7163,424,1209,662,Monday,12:00:00,13:30:00
7164,422,1209,668,Monday,07:30:00,09:00:00
7165,409,1209,714,Monday,10:30:00,12:00:00
7166,411,1209,674,Wednesday,10:30:00,12:00:00
7167,418,1209,654,Wednesday,15:00:00,16:30:00
7168,414,1209,722,Wednesday,15:00:00,16:30:00
7169,408,1209,670,Friday,06:00:00,07:30:00
7170,419,1209,705,Friday,09:00:00,10:30:00
7171,417,1210,649,Wednesday,13:30:00,15:00:00
7172,418,1210,651,Wednesday,06:00:00,07:30:00
7173,411,1210,687,Wednesday,06:00:00,07:30:00
7174,412,1210,681,Friday,12:00:00,13:30:00
7175,409,1210,693,Friday,13:30:00,15:00:00
7176,408,1210,670,Friday,12:00:00,13:30:00
7177,422,1210,684,Monday,13:30:00,15:00:00
7178,419,1210,660,Monday,10:30:00,12:00:00
7179,410,1211,705,Saturday,07:30:00,09:00:00
7180,409,1211,681,Saturday,18:00:00,19:30:00
7181,424,1211,694,Saturday,13:30:00,15:00:00
7182,423,1211,706,Thursday,07:30:00,09:00:00
7183,420,1211,662,Thursday,16:30:00,18:00:00
7184,411,1211,679,Thursday,10:30:00,12:00:00
7185,421,1211,667,Wednesday,15:00:00,16:30:00
7186,422,1211,684,Wednesday,15:00:00,16:30:00
7187,461,1212,726,Saturday,10:30:00,12:00:00
7188,470,1212,728,Saturday,19:30:00,21:00:00
7189,473,1212,733,Saturday,09:00:00,10:30:00
7190,475,1212,725,Thursday,18:00:00,19:30:00
7191,467,1212,772,Thursday,12:00:00,13:30:00
7192,465,1212,795,Thursday,13:30:00,15:00:00
7193,474,1212,773,Wednesday,18:00:00,19:30:00
7194,468,1212,738,Wednesday,18:00:00,19:30:00
7195,460,1213,784,Wednesday,12:00:00,13:30:00
7196,458,1213,755,Wednesday,16:30:00,18:00:00
7197,467,1213,771,Wednesday,15:00:00,16:30:00
7198,461,1213,780,Saturday,09:00:00,10:30:00
7199,471,1213,762,Saturday,15:00:00,16:30:00
7200,475,1213,781,Saturday,16:30:00,18:00:00
7201,465,1213,800,Monday,12:00:00,13:30:00
7202,462,1213,754,Monday,16:30:00,18:00:00
7203,470,1214,746,Thursday,09:00:00,10:30:00
7204,472,1214,801,Thursday,09:00:00,10:30:00
7205,471,1214,749,Thursday,13:30:00,15:00:00
7206,468,1214,723,Tuesday,06:00:00,07:30:00
7207,466,1214,800,Tuesday,13:30:00,15:00:00
7208,469,1214,785,Tuesday,09:00:00,10:30:00
7209,458,1214,724,Monday,10:30:00,12:00:00
7210,473,1214,741,Monday,15:00:00,16:30:00
7211,471,1215,745,Wednesday,13:30:00,15:00:00
7212,462,1215,776,Wednesday,06:00:00,07:30:00
7213,458,1215,767,Wednesday,06:00:00,07:30:00
7214,467,1215,798,Monday,15:00:00,16:30:00
7215,473,1215,728,Monday,10:30:00,12:00:00
7216,459,1215,786,Monday,16:30:00,18:00:00
7217,472,1215,794,Tuesday,10:30:00,12:00:00
7218,466,1215,780,Tuesday,19:30:00,21:00:00
7219,471,1216,769,Monday,10:30:00,12:00:00
7220,473,1216,744,Monday,07:30:00,09:00:00
7221,472,1216,723,Monday,19:30:00,21:00:00
7222,475,1216,753,Thursday,18:00:00,19:30:00
7223,469,1216,782,Thursday,16:30:00,18:00:00
7224,458,1216,736,Thursday,13:30:00,15:00:00
7225,470,1216,747,Wednesday,19:30:00,21:00:00
7226,461,1216,800,Wednesday,18:00:00,19:30:00
7227,459,1217,735,Monday,19:30:00,21:00:00
7228,460,1217,767,Monday,18:00:00,19:30:00
7229,474,1217,733,Monday,09:00:00,10:30:00
7230,473,1217,747,Thursday,07:30:00,09:00:00
7231,470,1217,769,Thursday,09:00:00,10:30:00
7232,469,1217,767,Thursday,13:30:00,15:00:00
7233,472,1217,734,Saturday,19:30:00,21:00:00
7234,465,1217,737,Saturday,07:30:00,09:00:00
7235,472,1218,797,Thursday,13:30:00,15:00:00
7236,471,1218,799,Thursday,16:30:00,18:00:00
7237,473,1218,752,Thursday,10:30:00,12:00:00
7238,458,1218,723,Friday,18:00:00,19:30:00
7239,467,1218,781,Friday,13:30:00,15:00:00
7240,474,1218,750,Friday,19:30:00,21:00:00
7241,470,1218,773,Wednesday,15:00:00,16:30:00
7242,459,1218,786,Wednesday,07:30:00,09:00:00
7243,459,1219,782,Monday,13:30:00,15:00:00
7244,458,1219,750,Monday,06:00:00,07:30:00
7245,471,1219,780,Monday,19:30:00,21:00:00
7246,464,1219,767,Friday,09:00:00,10:30:00
7247,468,1219,730,Friday,12:00:00,13:30:00
7248,460,1219,775,Friday,12:00:00,13:30:00
7249,466,1219,753,Thursday,18:00:00,19:30:00
7250,461,1219,760,Thursday,13:30:00,15:00:00
7251,465,1220,737,Tuesday,16:30:00,18:00:00
7252,475,1220,775,Tuesday,16:30:00,18:00:00
7253,463,1220,772,Tuesday,10:30:00,12:00:00
7254,473,1220,731,Monday,09:00:00,10:30:00
7255,468,1220,778,Monday,15:00:00,16:30:00
7256,459,1220,777,Monday,19:30:00,21:00:00
7257,470,1220,737,Saturday,12:00:00,13:30:00
7258,461,1220,759,Saturday,16:30:00,18:00:00
7259,472,1221,733,Monday,06:00:00,07:30:00
7260,468,1221,786,Monday,07:30:00,09:00:00
7261,473,1221,785,Monday,07:30:00,09:00:00
7262,460,1221,746,Friday,09:00:00,10:30:00
7263,463,1221,731,Friday,12:00:00,13:30:00
7264,461,1221,769,Friday,07:30:00,09:00:00
7265,459,1221,767,Wednesday,09:00:00,10:30:00
7266,462,1221,787,Wednesday,19:30:00,21:00:00
7267,467,1222,790,Monday,15:00:00,16:30:00
7268,458,1222,754,Monday,19:30:00,21:00:00
7269,464,1222,738,Monday,16:30:00,18:00:00
7270,470,1222,776,Saturday,13:30:00,15:00:00
7271,460,1222,727,Saturday,10:30:00,12:00:00
7272,475,1222,784,Saturday,19:30:00,21:00:00
7273,463,1222,749,Friday,19:30:00,21:00:00
7274,472,1222,797,Friday,07:30:00,09:00:00
7275,458,1223,749,Wednesday,15:00:00,16:30:00
7276,459,1223,749,Wednesday,19:30:00,21:00:00
7277,463,1223,756,Wednesday,15:00:00,16:30:00
7278,474,1223,780,Saturday,10:30:00,12:00:00
7279,462,1223,730,Saturday,13:30:00,15:00:00
7280,467,1223,752,Saturday,16:30:00,18:00:00
7281,471,1223,739,Tuesday,07:30:00,09:00:00
7282,468,1223,769,Tuesday,18:00:00,19:30:00
7283,466,1224,780,Wednesday,13:30:00,15:00:00
7284,463,1224,734,Wednesday,06:00:00,07:30:00
7285,458,1224,756,Wednesday,18:00:00,19:30:00
7286,459,1224,726,Friday,12:00:00,13:30:00
7287,471,1224,763,Friday,13:30:00,15:00:00
7288,462,1224,795,Friday,06:00:00,07:30:00
7289,469,1224,769,Thursday,12:00:00,13:30:00
7290,474,1224,753,Thursday,13:30:00,15:00:00
7291,473,1225,797,Saturday,15:00:00,16:30:00
7292,467,1225,740,Saturday,18:00:00,19:30:00
7293,460,1225,741,Saturday,19:30:00,21:00:00
7294,472,1225,773,Wednesday,06:00:00,07:30:00
7295,463,1225,790,Wednesday,18:00:00,19:30:00
7296,458,1225,751,Wednesday,16:30:00,18:00:00
7297,461,1225,776,Tuesday,07:30:00,09:00:00
7298,474,1225,776,Tuesday,09:00:00,10:30:00
7299,461,1226,730,Friday,07:30:00,09:00:00
7300,460,1226,776,Friday,09:00:00,10:30:00
7301,463,1226,789,Friday,12:00:00,13:30:00
7302,470,1226,727,Wednesday,12:00:00,13:30:00
7303,467,1226,753,Wednesday,18:00:00,19:30:00
7304,462,1226,766,Wednesday,06:00:00,07:30:00
7305,464,1226,742,Tuesday,18:00:00,19:30:00
7306,474,1226,757,Tuesday,07:30:00,09:00:00
7307,460,1227,774,Tuesday,09:00:00,10:30:00
7308,466,1227,785,Tuesday,12:00:00,13:30:00
7309,463,1227,790,Tuesday,19:30:00,21:00:00
7310,467,1227,766,Monday,18:00:00,19:30:00
7311,458,1227,742,Monday,07:30:00,09:00:00
7312,464,1227,799,Monday,12:00:00,13:30:00
7313,474,1227,747,Thursday,15:00:00,16:30:00
7314,475,1227,771,Thursday,19:30:00,21:00:00
7315,474,1228,782,Thursday,06:00:00,07:30:00
7316,462,1228,757,Thursday,09:00:00,10:30:00
7317,458,1228,746,Thursday,06:00:00,07:30:00
7318,465,1228,732,Saturday,10:30:00,12:00:00
7319,471,1228,765,Saturday,18:00:00,19:30:00
7320,464,1228,737,Saturday,13:30:00,15:00:00
7321,461,1228,725,Wednesday,16:30:00,18:00:00
7322,463,1228,724,Wednesday,15:00:00,16:30:00
7323,458,1229,782,Wednesday,16:30:00,18:00:00
7324,471,1229,761,Wednesday,06:00:00,07:30:00
7325,461,1229,801,Wednesday,13:30:00,15:00:00
7326,463,1229,752,Thursday,16:30:00,18:00:00
7327,459,1229,737,Thursday,12:00:00,13:30:00
7328,465,1229,783,Thursday,18:00:00,19:30:00
7329,462,1229,774,Tuesday,06:00:00,07:30:00
7330,475,1229,735,Tuesday,10:30:00,12:00:00
7331,464,1230,798,Thursday,10:30:00,12:00:00
7332,460,1230,790,Thursday,06:00:00,07:30:00
7333,459,1230,742,Thursday,12:00:00,13:30:00
7334,467,1230,756,Monday,18:00:00,19:30:00
7335,472,1230,773,Monday,09:00:00,10:30:00
7336,458,1230,768,Monday,18:00:00,19:30:00
7337,463,1230,798,Saturday,09:00:00,10:30:00
7338,474,1230,750,Saturday,18:00:00,19:30:00
7339,458,1231,726,Tuesday,15:00:00,16:30:00
7340,468,1231,761,Tuesday,06:00:00,07:30:00
7341,466,1231,773,Tuesday,19:30:00,21:00:00
7342,459,1231,724,Saturday,18:00:00,19:30:00
7343,460,1231,774,Saturday,06:00:00,07:30:00
7344,470,1231,737,Saturday,12:00:00,13:30:00
7345,475,1231,747,Thursday,09:00:00,10:30:00
7346,472,1231,791,Thursday,19:30:00,21:00:00
7347,525,1232,865,Wednesday,12:00:00,13:30:00
7348,508,1232,861,Wednesday,06:00:00,07:30:00
7349,523,1232,836,Wednesday,07:30:00,09:00:00
7350,521,1232,866,Tuesday,15:00:00,16:30:00
7351,522,1232,874,Tuesday,18:00:00,19:30:00
7352,513,1232,839,Tuesday,15:00:00,16:30:00
7353,514,1232,806,Friday,13:30:00,15:00:00
7354,517,1232,857,Friday,06:00:00,07:30:00
7355,525,1233,830,Thursday,10:30:00,12:00:00
7356,519,1233,812,Thursday,19:30:00,21:00:00
7357,509,1233,827,Thursday,18:00:00,19:30:00
7358,524,1233,818,Wednesday,19:30:00,21:00:00
7359,513,1233,807,Wednesday,10:30:00,12:00:00
7360,514,1233,846,Wednesday,15:00:00,16:30:00
7361,510,1233,861,Monday,18:00:00,19:30:00
7362,521,1233,875,Monday,06:00:00,07:30:00
7363,524,1234,804,Saturday,16:30:00,18:00:00
7364,518,1234,822,Saturday,12:00:00,13:30:00
7365,517,1234,836,Saturday,13:30:00,15:00:00
7366,516,1234,852,Tuesday,19:30:00,21:00:00
7367,508,1234,866,Tuesday,07:30:00,09:00:00
7368,522,1234,840,Tuesday,19:30:00,21:00:00
7369,515,1234,825,Monday,15:00:00,16:30:00
7370,523,1234,839,Monday,18:00:00,19:30:00
7371,508,1235,878,Monday,13:30:00,15:00:00
7372,509,1235,813,Monday,12:00:00,13:30:00
7373,512,1235,882,Monday,19:30:00,21:00:00
7374,521,1235,857,Wednesday,10:30:00,12:00:00
7375,520,1235,842,Wednesday,13:30:00,15:00:00
7376,514,1235,844,Wednesday,06:00:00,07:30:00
7377,523,1235,837,Tuesday,16:30:00,18:00:00
7378,524,1235,822,Tuesday,18:00:00,19:30:00
7379,513,1236,827,Thursday,16:30:00,18:00:00
7380,511,1236,848,Thursday,06:00:00,07:30:00
7381,516,1236,844,Thursday,06:00:00,07:30:00
7382,523,1236,854,Tuesday,19:30:00,21:00:00
7383,512,1236,877,Tuesday,13:30:00,15:00:00
7384,509,1236,864,Tuesday,12:00:00,13:30:00
7385,515,1236,866,Wednesday,12:00:00,13:30:00
7386,521,1236,847,Wednesday,19:30:00,21:00:00
7387,513,1237,806,Saturday,19:30:00,21:00:00
7388,514,1237,855,Saturday,16:30:00,18:00:00
7389,518,1237,864,Saturday,06:00:00,07:30:00
7390,509,1237,810,Tuesday,12:00:00,13:30:00
7391,524,1237,822,Tuesday,19:30:00,21:00:00
7392,508,1237,878,Tuesday,18:00:00,19:30:00
7393,520,1237,873,Thursday,09:00:00,10:30:00
7394,511,1237,858,Thursday,15:00:00,16:30:00
7395,519,1238,809,Monday,15:00:00,16:30:00
7396,518,1238,858,Monday,19:30:00,21:00:00
7397,522,1238,854,Monday,12:00:00,13:30:00
7398,508,1238,876,Tuesday,07:30:00,09:00:00
7399,517,1238,808,Tuesday,06:00:00,07:30:00
7400,511,1238,870,Tuesday,19:30:00,21:00:00
7401,510,1238,867,Wednesday,13:30:00,15:00:00
7402,525,1238,835,Wednesday,10:30:00,12:00:00
7403,509,1239,864,Tuesday,19:30:00,21:00:00
7404,523,1239,821,Tuesday,19:30:00,21:00:00
7405,518,1239,810,Tuesday,12:00:00,13:30:00
7406,516,1239,836,Monday,06:00:00,07:30:00
7407,517,1239,844,Monday,15:00:00,16:30:00
7408,512,1239,831,Monday,06:00:00,07:30:00
7409,510,1239,856,Saturday,15:00:00,16:30:00
7410,508,1239,876,Saturday,19:30:00,21:00:00
7411,514,1240,868,Thursday,15:00:00,16:30:00
7412,524,1240,807,Thursday,09:00:00,10:30:00
7413,508,1240,806,Thursday,09:00:00,10:30:00
7414,513,1240,862,Tuesday,10:30:00,12:00:00
7415,515,1240,855,Tuesday,16:30:00,18:00:00
7416,510,1240,818,Tuesday,07:30:00,09:00:00
7417,516,1240,813,Monday,13:30:00,15:00:00
7418,519,1240,810,Monday,16:30:00,18:00:00
7419,517,1241,876,Thursday,16:30:00,18:00:00
7420,514,1241,816,Thursday,15:00:00,16:30:00
7421,512,1241,808,Thursday,07:30:00,09:00:00
7422,521,1241,816,Wednesday,12:00:00,13:30:00
7423,508,1241,881,Wednesday,07:30:00,09:00:00
7424,519,1241,828,Wednesday,19:30:00,21:00:00
7425,515,1241,813,Monday,12:00:00,13:30:00
7426,518,1241,812,Monday,12:00:00,13:30:00
7427,518,1242,825,Monday,07:30:00,09:00:00
7428,510,1242,805,Monday,09:00:00,10:30:00
7429,520,1242,872,Monday,16:30:00,18:00:00
7430,524,1242,827,Tuesday,19:30:00,21:00:00
7431,523,1242,832,Tuesday,19:30:00,21:00:00
7432,512,1242,844,Tuesday,19:30:00,21:00:00
7433,521,1242,823,Thursday,18:00:00,19:30:00
7434,515,1242,850,Thursday,19:30:00,21:00:00
7435,517,1243,807,Tuesday,15:00:00,16:30:00
7436,524,1243,880,Tuesday,07:30:00,09:00:00
7437,520,1243,828,Tuesday,18:00:00,19:30:00
7438,514,1243,816,Saturday,06:00:00,07:30:00
7439,508,1243,808,Saturday,07:30:00,09:00:00
7440,513,1243,853,Saturday,15:00:00,16:30:00
7441,512,1243,835,Monday,13:30:00,15:00:00
7442,509,1243,823,Monday,10:30:00,12:00:00
7443,514,1244,808,Thursday,16:30:00,18:00:00
7444,513,1244,872,Thursday,16:30:00,18:00:00
7445,508,1244,848,Thursday,15:00:00,16:30:00
7446,509,1244,851,Tuesday,13:30:00,15:00:00
7447,525,1244,806,Tuesday,18:00:00,19:30:00
7448,515,1244,830,Tuesday,12:00:00,13:30:00
7449,521,1244,805,Monday,06:00:00,07:30:00
7450,511,1244,839,Monday,15:00:00,16:30:00
7451,513,1245,810,Monday,18:00:00,19:30:00
7452,525,1245,859,Monday,12:00:00,13:30:00
7453,512,1245,833,Monday,10:30:00,12:00:00
7454,518,1245,855,Saturday,09:00:00,10:30:00
7455,508,1245,836,Saturday,13:30:00,15:00:00
7456,515,1245,803,Saturday,10:30:00,12:00:00
7457,516,1245,864,Wednesday,09:00:00,10:30:00
7458,511,1245,807,Wednesday,19:30:00,21:00:00
7459,521,1246,839,Thursday,15:00:00,16:30:00
7460,515,1246,840,Thursday,12:00:00,13:30:00
7461,520,1246,835,Thursday,18:00:00,19:30:00
7462,525,1246,824,Saturday,16:30:00,18:00:00
7463,518,1246,854,Saturday,19:30:00,21:00:00
7464,519,1246,811,Saturday,10:30:00,12:00:00
7465,523,1246,855,Wednesday,06:00:00,07:30:00
7466,512,1246,823,Wednesday,16:30:00,18:00:00
7467,521,1247,805,Thursday,09:00:00,10:30:00
7468,510,1247,810,Thursday,13:30:00,15:00:00
7469,516,1247,846,Thursday,06:00:00,07:30:00
7470,508,1247,864,Wednesday,18:00:00,19:30:00
7471,513,1247,834,Wednesday,15:00:00,16:30:00
7472,524,1247,809,Wednesday,19:30:00,21:00:00
7473,519,1247,851,Tuesday,13:30:00,15:00:00
7474,518,1247,814,Tuesday,12:00:00,13:30:00
7475,512,1248,839,Monday,18:00:00,19:30:00
7476,519,1248,865,Monday,06:00:00,07:30:00
7477,522,1248,865,Monday,13:30:00,15:00:00
7478,514,1248,852,Wednesday,06:00:00,07:30:00
7479,516,1248,820,Wednesday,12:00:00,13:30:00
7480,510,1248,840,Wednesday,07:30:00,09:00:00
7481,521,1248,810,Thursday,06:00:00,07:30:00
7482,524,1248,831,Thursday,19:30:00,21:00:00
7483,524,1249,872,Tuesday,15:00:00,16:30:00
7484,511,1249,823,Tuesday,07:30:00,09:00:00
7485,522,1249,877,Tuesday,09:00:00,10:30:00
7486,513,1249,844,Monday,06:00:00,07:30:00
7487,517,1249,819,Monday,06:00:00,07:30:00
7488,525,1249,837,Monday,18:00:00,19:30:00
7489,518,1249,824,Thursday,10:30:00,12:00:00
7490,510,1249,840,Thursday,10:30:00,12:00:00
7491,513,1250,869,Monday,12:00:00,13:30:00
7492,521,1250,843,Monday,19:30:00,21:00:00
7493,525,1250,871,Monday,10:30:00,12:00:00
7494,512,1250,880,Saturday,16:30:00,18:00:00
7495,520,1250,852,Saturday,10:30:00,12:00:00
7496,515,1250,867,Saturday,13:30:00,15:00:00
7497,517,1250,832,Friday,15:00:00,16:30:00
7498,510,1250,871,Friday,07:30:00,09:00:00
7499,513,1251,855,Monday,18:00:00,19:30:00
7500,512,1251,816,Monday,07:30:00,09:00:00
7501,522,1251,821,Monday,16:30:00,18:00:00
7502,520,1251,867,Thursday,18:00:00,19:30:00
7503,510,1251,871,Thursday,16:30:00,18:00:00
7504,523,1251,826,Thursday,10:30:00,12:00:00
7505,509,1251,817,Saturday,12:00:00,13:30:00
7506,524,1251,804,Saturday,09:00:00,10:30:00
7507,568,1252,960,Friday,09:00:00,10:30:00
7508,571,1252,927,Friday,07:30:00,09:00:00
7509,566,1252,906,Friday,10:30:00,12:00:00
7510,563,1252,902,Monday,16:30:00,18:00:00
7511,564,1252,941,Monday,12:00:00,13:30:00
7512,560,1252,930,Monday,12:00:00,13:30:00
7513,558,1252,951,Tuesday,18:00:00,19:30:00
7514,567,1252,962,Tuesday,13:30:00,15:00:00
7515,568,1253,921,Monday,10:30:00,12:00:00
7516,566,1253,888,Monday,09:00:00,10:30:00
7517,575,1253,911,Monday,10:30:00,12:00:00
7518,564,1253,960,Saturday,10:30:00,12:00:00
7519,571,1253,929,Saturday,13:30:00,15:00:00
7520,560,1253,942,Saturday,16:30:00,18:00:00
7521,567,1253,887,Wednesday,19:30:00,21:00:00
7522,561,1253,962,Wednesday,15:00:00,16:30:00
7523,563,1254,895,Wednesday,07:30:00,09:00:00
7524,561,1254,909,Wednesday,15:00:00,16:30:00
7525,558,1254,962,Wednesday,19:30:00,21:00:00
7526,571,1254,885,Saturday,16:30:00,18:00:00
7527,562,1254,898,Saturday,12:00:00,13:30:00
7528,568,1254,885,Saturday,10:30:00,12:00:00
7529,565,1254,937,Tuesday,16:30:00,18:00:00
7530,567,1254,902,Tuesday,16:30:00,18:00:00
7531,565,1255,898,Tuesday,15:00:00,16:30:00
7532,571,1255,931,Tuesday,19:30:00,21:00:00
7533,570,1255,961,Tuesday,15:00:00,16:30:00
7534,562,1255,917,Thursday,16:30:00,18:00:00
7535,561,1255,937,Thursday,16:30:00,18:00:00
7536,560,1255,886,Thursday,07:30:00,09:00:00
7537,574,1255,893,Wednesday,10:30:00,12:00:00
7538,563,1255,931,Wednesday,15:00:00,16:30:00
7539,572,1256,929,Saturday,16:30:00,18:00:00
7540,575,1256,961,Saturday,19:30:00,21:00:00
7541,570,1256,913,Saturday,18:00:00,19:30:00
7542,573,1256,891,Monday,18:00:00,19:30:00
7543,569,1256,937,Monday,19:30:00,21:00:00
7544,561,1256,922,Monday,09:00:00,10:30:00
7545,558,1256,921,Thursday,12:00:00,13:30:00
7546,567,1256,894,Thursday,13:30:00,15:00:00
7547,566,1257,901,Saturday,15:00:00,16:30:00
7548,575,1257,924,Saturday,09:00:00,10:30:00
7549,565,1257,890,Saturday,13:30:00,15:00:00
7550,573,1257,896,Tuesday,06:00:00,07:30:00
7551,560,1257,900,Tuesday,16:30:00,18:00:00
7552,571,1257,954,Tuesday,16:30:00,18:00:00
7553,570,1257,960,Thursday,18:00:00,19:30:00
7554,574,1257,960,Thursday,10:30:00,12:00:00
7555,568,1258,961,Thursday,12:00:00,13:30:00
7556,573,1258,949,Thursday,19:30:00,21:00:00
7557,561,1258,926,Thursday,19:30:00,21:00:00
7558,574,1258,930,Friday,15:00:00,16:30:00
7559,558,1258,945,Friday,06:00:00,07:30:00
7560,569,1258,925,Friday,15:00:00,16:30:00
7561,570,1258,912,Monday,13:30:00,15:00:00
7562,565,1258,917,Monday,15:00:00,16:30:00
7563,563,1259,885,Tuesday,12:00:00,13:30:00
7564,562,1259,891,Tuesday,09:00:00,10:30:00
